PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE
Management Theory and Studies for Rural Business and Infrastructure Development		2345-0355	2021-05-20	43	1				https://sciendo.com/journal/MTSRBID		2345-0355		fulltext		Sciendo	serial								F
Maritime Technical Journal		2720-4286	2016-03-30	204	1				https://sciendo.com/journal/SJPNA		2720-4286		fulltext		Sciendo	serial								F
Marketing Intelligence Review		1865-5866	2009-02-08	1	1				https://sciendo.com/journal/GFKMIR		1865-5866		fulltext		Sciendo	serial								F
Marketing of Scientific and Research Organizations		2353-8414	2015-03-30	35	1				https://sciendo.com/journal/MINIB		2353-8414		fulltext		Sciendo	serial								F
Materials and Geoenvironment		1854-7400	2016-03-30	63	1				https://sciendo.com/journal/RMZMAG		1854-7400		fulltext		Sciendo	serial								F
Materials Science-Poland		2083-134X	2011-04-16	29	1				https://sciendo.com/journal/MSP		2083-134X		fulltext		Sciendo	serial								F
Mathematical Morphology - Theory and Applications		2353-3390	2014-02-06	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2353-3390		2353-3390		fulltext		De Gruyter Open Access	serial								F
Mathematics of Climate and Weather Forecasting		2353-6438	2014-12-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2353-6438		2353-6438		fulltext		De Gruyter Open Access	serial								F
Measurement Science Review		1335-8871	2008-03-07	8	1				https://sciendo.com/journal/MSR		1335-8871		fulltext		Sciendo	serial								F
Mechanics and Mechanical Engineering		2354-0192	2018-12-28	22	1				https://sciendo.com/journal/MME		2354-0192		fulltext		Sciendo	serial								F
Medical Journal of Cell Biology 		2544-3577	2010-03-30	2	1				https://sciendo.com/journal/ACB		2544-3577		fulltext		Sciendo	serial								F
Medical Review		2749-9642	2021-12-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2749-9642		2749-9642		fulltext		De Gruyter	serial								F
Mineralogia 		1899-8526	2007-02-05	37	1				https://sciendo.com/journal/MIPO		1899-8526		fulltext		Sciendo	serial								F
Mining Revue 		2247-8590	2021-05-20	27	1				https://sciendo.com/journal/MINRV		2247-8590		fulltext		Sciendo	serial								F
Miscellanea Geographica		2084-6118	2011-06-20	15	1				https://sciendo.com/journal/MGRSD		2084-6118		fulltext		Sciendo	serial								F
Modelling in civil and environmental engineering 		2066-6934	2013-04-19	9	1				https://sciendo.com/journal/MMCE		2066-6934		fulltext		Sciendo	serial								F
Moravian Geographical Reports		2199-6202	2013-04-16	21	1				https://sciendo.com/journal/MGR		2199-6202		fulltext		Sciendo	serial								F
Moroccan Journal of Pure and Applied Analysis		2351-8227	2015-04-16	1	1				https://sciendo.com/journal/MJPAA		2351-8227		fulltext		Sciendo	serial								F
Műszaki Tudományos Közlemények		2601-5773	2018-12-30	11	1				https://sciendo.com/journal/MTK		2601-5773		fulltext		Sciendo	serial								F
Multidisciplinary Aspects of Production Engineering		2545-2827	2018-09-30	4	1				https://sciendo.com/journal/MAPE		2545-2827		fulltext		Sciendo	yearbook								F
Musicology Today		2353-5733	2013-12-15	34	1				https://sciendo.com/journal/MUSO		2353-5733		fulltext		Sciendo	serial								F
Naše gospodarstvo/Our economy		2385-8052	2015-02-22	61	1				https://sciendo.com/journal/NGOE		2385-8052		fulltext		Sciendo	serial								F
Nanofabrication		2299-680X	2014-12-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2299-680X		2299-680X		fulltext		De Gruyter Open Access	serial								F
Nanophotonics	2192-8606	2192-8614	2012-02-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2192-8614		2192-8614		fulltext		De Gruyter	serial								F
Nanotechnology Reviews	2191-9089	2191-9097	2012-01-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2191-9097		2191-9097		fulltext		De Gruyter	serial								F
New Trends in Production Engineering		2545-2843	2018-09-30	4	1				https://sciendo.com/journal/NTPE		2545-2843		fulltext		Sciendo	yearbook								F
NIM Marketing Intelligence Review 		2628-166X	2019-05-30	11	1				https://sciendo.com/journal/NIMMIR		2628-166X		fulltext		Sciendo	serial								F
NISPAcee Journal of Public Administration and Policy		1338-4309	2009-06-20	2	1				https://sciendo.com/journal/NISPA		1338-4309		fulltext		Sciendo	serial								F
Noise Mapping		2084-879X	2014-12-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2084-879X		2084-879X		fulltext		De Gruyter Open Access	serial								F
Nonautonomous Dynamical Systems		2353-0626	2014-12-12	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2353-0626		2353-0626		fulltext		De Gruyter Open Access	serial								F
Non-coding RNAs in Endocrinology		2300-4258	2012-12-21	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2300-4258		2300-4258		fulltext		De Gruyter Open Access	serial								F
Nonlinear Engineering	2192-8010	2192-8029	2012-03-20	1	1-2				https://www.degruyter.com/openurl?genre=journal&issn=2192-8029		2192-8029		fulltext		De Gruyter	serial								F
Nonprofit Policy Forum	2194-6035	2154-3348	2010-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2154-3348		2154-3348		fulltext		De Gruyter	serial								F
Nordic Concrete Research		2545-2819	2018-09-30	62	1				https://sciendo.com/journal/NCR		2545-2819		fulltext		Sciendo	serial								F
Nordic Journal of Dance		2703-6901	2020-06-20	11	1				https://sciendo.com/journal/NJD		2703-6901		fulltext		Sciendo	serial								F
Nordic Journal of Media Studies		2003-184X	2019-05-30	1	1				https://sciendo.com/journal/NJMS		2003-184X		fulltext		Sciendo	serial								F
Nordic Tax Journal		2246-1809	2014-02-24	2014	2				https://sciendo.com/journal/NTAXJ		2246-1809		fulltext		Sciendo	serial								F
Nordic Wittgenstein Review	2194-6825	2242-248X	2012-06-30	1	1	2014-12-20	3	2	https://www.degruyter.com/openurl?genre=journal&issn=2242-248X		2242-248X		fulltext		De Gruyter	serial								F
Nordicom Review		2001-5119	2012-06-20	33	1				https://sciendo.com/journal/NOR		2001-5119		fulltext		Sciendo	serial								F
Novel Superconducting Materials		2299-3193	2015-01-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2299-3193		2299-3193		fulltext		De Gruyter Open Access	serial								F
Nukleonika		1508-5791	2014-03-30	59	1				https://sciendo.com/journal/NUKA		1508-5791		fulltext		Sciendo	serial								F
Oceanological and Hydrobiological Studies		1897-3191	2021-03-20	50	1				https://sciendo.com/journal/OANDHS		1897-3191		fulltext		Sciendo	serial								F
Online Media and Global Communication		2749-9049	2022-03-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2749-9049		2749-9049		fulltext		De Gruyter Mouton	serial								F
Open Agriculture		2391-9531	2015-12-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2391-9531		2391-9531		fulltext		De Gruyter Open Access	serial								F
Open Anthropological Research		2657-4233	2018-07-30	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2657-4233		2657-4233		fulltext		De Gruyter Open Access	serial								F
Open Archaeology		2300-6560	2013-12-12	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2300-6560		2300-6560		fulltext		De Gruyter Open Access	serial								F
Open Astronomy		2543-6376	2017-12-15	26	1				https://www.degruyter.com/openurl?genre=journal&issn=2543-6376		2543-6376		fulltext		De Gruyter Open Access	serial								F
Open Chemistry		2391-5420	2003-03-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2391-5420		2391-5420		fulltext		De Gruyter Open Access	serial								F
Open Computer Science		2299-1093	2011-04-16	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2299-1093		2299-1093		fulltext		De Gruyter Open Access	serial								F
Open Cultural Studies		2451-3474	2016-08-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2451-3474		2451-3474		fulltext		De Gruyter Open Access	serial								F
Open Economics		2451-3458	2016-08-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2451-3458		2451-3458		fulltext		De Gruyter Open Access	serial								F
Open Education Studies		2544-7831	2018-03-30	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2544-7831		2544-7831		fulltext		De Gruyter Open Access	serial								F
Open Engineering		2391-5439	2011-04-16	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2391-5439		2391-5439		fulltext		De Gruyter Open Access	serial								F
Open Geosciences		2391-5447	2009-04-16	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2391-5447		2391-5447		fulltext		De Gruyter Open Access	serial								F
Open Health 		2544-9826	2020-03-25	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2544-9826		2544-9826		fulltext		De Gruyter Open Access	serial								F
Open Information Science		2451-1781	2017-12-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2451-1781		2451-1781		fulltext		De Gruyter Open Access	serial								F
Open Life Sciences 		2391-5412	2006-03-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2391-5412		2391-5412		fulltext		De Gruyter Open Access	serial								F
Open Linguistics		2300-9969	2013-12-12	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2300-9969		2300-9969		fulltext		De Gruyter Open Access	serial								F
Open Management 		2451-344X	2016-08-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2451-344X		2451-344X		fulltext		De Gruyter Open Access	serial								F
Open Mathematics		2391-5455	2003-03-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2391-5455		2391-5455		fulltext		De Gruyter Open Access	serial								F
Open Medicine		2391-5463	2006-03-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2391-5463		2391-5463		fulltext		De Gruyter Open Access	serial								F
Open Military Studies		2545-3254	2018-08-30	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2545-3254		2545-3254		fulltext		De Gruyter Open Access	serial								F
Open Philosophy		2543-8875	2017-12-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2543-8875		2543-8875		fulltext		De Gruyter Open Access	serial								F
Open Physics		2391-5471	2003-03-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2391-5471		2391-5471		fulltext		De Gruyter Open Access	serial								F
Open Political Science		2543-8042	2017-12-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2543-8042		2543-8042		fulltext		De Gruyter Open Access	serial								F
Open Psychology		2543-8883	2017-12-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2543-8883		2543-8883		fulltext		De Gruyter Open Access	serial								F
Open Statistics		2657-3601	2019-01-30	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2657-3601		2657-3601		fulltext		De Gruyter Open Access	serial								F
Open Theology 		2300-6579	2013-12-12	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2300-6579		2300-6579		fulltext		De Gruyter Open Access	serial								F
Open Veterinary Science		2544-8951	2018-05-30	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2544-8951		2544-8951		fulltext		De Gruyter Open Access	serial								F
Optical Data Processing and Storage		2084-8862	2015-10-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2084-8862		2084-8862		fulltext		De Gruyter Open Access	serial								F
Opto-Electronics Review	1230-3402	1896-3757	2006-04-22	14	1	2017-12-20	25	4	https://www.degruyter.com/openurl?genre=journal&issn=1896-3757		1896-3757		fulltext		De Gruyter	serial								F
Organic Photonics and Photovoltaics		2299-3177	2013-01-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2299-3177		2299-3177		fulltext		De Gruyter Open Access	serial								F
Organizacija		1581-1832	2008-10-17	41	1				https://sciendo.com/journal/ORGA		1581-1832		fulltext		Sciendo	serial								F
Organization, Technology and Management in Construction: an International Journal		1847-6228	2016-12-15	8	1				https://sciendo.com/journal/OTMCJ		1847-6228		fulltext		Sciendo	serial								F
Ornis Hungarica		2061-9588	2012-06-20	20	1				https://sciendo.com/journal/ORHU		2061-9588		fulltext		Sciendo	serial								F
Ovidius University Annals of Chemistry		2286-038X	2012-06-15	23	1				https://sciendo.com/journal/AUOC		2286-038X		fulltext		Sciendo	serial								F
Ovidius University Annals of Constanta - Series Civil Engineering		2392-6139	2017-12-01	17	1				https://sciendo.com/journal/OUACSCE		2392-6139		fulltext		Sciendo	serial								F
Pakistan Journal of Geology		2521-2923	2019-04-30	3	1				https://sciendo.com/journal/PJG		2521-2923		fulltext		Sciendo	serial								F
Paladyn, Journal of Behavioral Robotics		2081-4836	2010-03-30	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2081-4836		2081-4836		fulltext		De Gruyter Open Access	serial								F
Pannoniana		2459-7465	2019-12-31	4	1				https://sciendo.com/journal/PANNONIA		2459-7465		fulltext		Sciendo	serial								F
Peptidomics		2084-7203	2014-12-12	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2084-7203		2084-7203		fulltext		De Gruyter Open Access	serial								F
Perichoresis		2284-7308	2012-06-15	10	1				https://sciendo.com/journal/PERC		2284-7308		fulltext		Sciendo	serial								F
Phainomenon		2183-0142	2020-12-20	30	1				https://sciendo.com/journal/PHAINOMENON		2183-0142		fulltext		Sciendo	serial								F
Pharmaceutical Technology in Hospital Pharmacy	2365-2411	2365-242X	2016-03-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2365-242X		2365-242X		fulltext		De Gruyter	serial								F
Physical Culture and Sport. Studies and Research		1899-4849	2009-12-31	46	46				https://sciendo.com/journal/PCSSR		1899-4849		fulltext		Sciendo	serial								F
Pielegniarstwo  XXI wieku / Nursing in the 21st Century		2450-646X	2016-03-30	15	1				https://sciendo.com/journal/PIELXXIW		2450-646X		fulltext		Sciendo	serial								F
Pleura and Peritoneum	2364-7671	2364-768X	2016-03-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2364-768X		2364-768X		fulltext		De Gruyter	serial								F
Pneumologia		2247-059X	2018-03-30	67	1				https://sciendo.com/journal/PNEUM		2247-059X		fulltext		Sciendo	serial								F
Polish Cartographical Review		2450-6966	2015-03-30	47	1				https://sciendo.com/journal/PCR		2450-6966		fulltext		Sciendo	serial								F
Polish Hyperbaric Research		2084-0535	2015-03-30	67	1				https://sciendo.com/journal/PHR		2084-0535		fulltext		Sciendo	serial								F
Polish Journal of Chemical Technology		1899-4741	2007-07-03	9	1				https://sciendo.com/journal/PJCT		1899-4741		fulltext		Sciendo	serial								F
Polish Journal of Educational  Studies		2657-3628	2019-02-27	1	1				https://sciendo.com/journal/POLJES		2657-3628		fulltext		Sciendo	serial								F
Polish Journal of Medical Physics and Engineering		1898-0309	2008-12-29	14	1				https://sciendo.com/journal/PJMPE		1898-0309		fulltext		Sciendo	serial								F
Polish Journal of Public Health		2083-4829	2014-03-30	124	1				https://sciendo.com/journal/PJPH		2083-4829		fulltext		Sciendo	serial								F
Polish Journal of Sport and Tourism		2082-8799	2011-05-16	18	1				https://sciendo.com/journal/PJST		2082-8799		fulltext		Sciendo	serial								F
Polish Maritime Research		2083-7429	2007-06-20	14	1				https://sciendo.com/journal/POMR		2083-7429		fulltext		Sciendo	serial								F
Polish Political Science Review		2353-3773	2015-12-15	3	1				https://sciendo.com/journal/PPSR		2353-3773		fulltext		Sciendo	serial								F
Politics in Central Europe		1801-3422	2015-04-16	11	1				https://sciendo.com/journal/PCE		1801-3422		fulltext		Sciendo	serial								F
Polski Rocznik Muzykologiczny		2719-7891	2021-12-20	18	1				https://sciendo.com/journal/PRM		2719-7891		fulltext		Sciendo	serial								F
Pomeranian Journal of Life Sciences		2719-6313	2019-12-20	65	1				https://sciendo.com/journal/PJLS		2719-6313		fulltext		Sciendo	serial								F
Postępy Higieny i Medycyny Doświadczalnej		1732-2693	2021-12-20	75	1				https://sciendo.com/journal/AHEM		1732-2693		fulltext		Sciendo	serial								F
Powder Metallurgy Progress		1339-4533	2016-04-16	16	1				https://sciendo.com/journal/PMP		1339-4533		fulltext		Sciendo	serial								F
Power Electronics and Drives		2543-4292	2016-04-16	1	1				https://sciendo.com/journal/PEAD		2543-4292		fulltext		Sciendo	serial								F
Poznań Theological Studies		2451-2273	2018-06-20	35	1				https://sciendo.com/journal/PST		2451-2273		fulltext		Sciendo	serial								F
Prague Journal of English Studies		2336-2685	2012-06-20	1	1				https://sciendo.com/journal/PJES		2336-2685		fulltext		Sciendo	serial								F
PRILOZI		1857-8985	2014-09-08	35	1				https://sciendo.com/journal/PRILOZI		1857-8985		fulltext		Sciendo	serial								F
Proceedings in Radiochemistry		2193-2875	2011-09-08	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2193-2875		2193-2875		fulltext		Oldenbourg Wissenschaftsverlag	serial								F
Proceedings of the International Conference on Applied Statistics		2668-6309	2019-12-31	1	1				https://sciendo.com/journal/ICAS		2668-6309		fulltext		Sciendo	serial								F
Proceedings of the International Conference on Business Excellence		2558-9652	2017-12-15	11	1				https://sciendo.com/journal/PICBE		2558-9652		fulltext		Sciendo	serial								F
Proceedings of the Latvian Academy of Sciences. Section B. Natural, Exact, and Applied Sciences.		2255-890X	2008-08-14	62	1-2				https://sciendo.com/journal/PROLAS		2255-890X		fulltext		Sciendo	serial								F
Proceedings on Privacy Enhancing Technologies		2299-0984	2015-04-16	2015	1				https://sciendo.com/journal/POPETS		2299-0984		fulltext		Sciendo	serial								F
Production Engineering Archives		2353-7779	2018-03-30	18	1				https://sciendo.com/journal/PEA		2353-7779		fulltext		Sciendo	serial								F
Psicológica Journal		1576-8597	2018-06-30	39	1				https://sciendo.com/journal/PSICOLJ		1576-8597		fulltext		Sciendo	serial								F
Psychology of Language and Communication		2083-8506	2008-08-22	12	1				https://sciendo.com/journal/PLC		2083-8506		fulltext		Sciendo	serial								F
Pteridines	0933-4807	2195-4720	1989-04-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2195-4720		2195-4720		fulltext		De Gruyter	serial								F
Public History Weekly		2197-6376	2013-09-01		1-44				https://www.degruyter.com/openurl?genre=journal&issn=2197-6376		2197-6376		fulltext		De Gruyter Oldenbourg	serial								F
Pure Mathematics and Applications		1788-800X	2015-03-30	26	1				https://sciendo.com/journal/PUMA		1788-800X		fulltext		Sciendo	serial								F
Quaestiones Geographicae 		2081-6383	2010-04-05	29	1				https://sciendo.com/journal/QUAGEO		2081-6383		fulltext		Sciendo	serial								F
Quantum Measurements and Quantum Metrology		2299-114X	2013-01-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2299-114X		2299-114X		fulltext		De Gruyter Open Access	serial								F
Radiology and Oncology		1581-3207	2007-04-30	41	1				https://sciendo.com/journal/RAON		1581-3207		fulltext		Sciendo	serial								F
Raptor Journal		2644-5247	2013-12-21	7	1				https://sciendo.com/journal/SRJ		2644-5247		fulltext		Sciendo	serial								F
Raumforschung und Raumordnung | Spatial Research and Planning	0034-0111	1869-4179	2019-01-30	77	1				https://sciendo.com/journal/RARA		1869-4179		fulltext		Sciendo	serial								F
Real Estate Management and Valuation		2300-5289	2012-12-25	21	1				https://sciendo.com/journal/REMAV		2300-5289		fulltext		Sciendo	serial								F
Recreational Mathematics Magazine		2182-1976	2016-04-16	2016	5				https://sciendo.com/journal/RMM		2182-1976		fulltext		Sciendo	serial								F
Reports on Geodesy and Geoinformatics		2391-8152	2013-09-08	96	1				https://sciendo.com/journal/RGG		2391-8152		fulltext		Sciendo	serial								F
Research in Social Change		2463-8226	2021-07-20	11	1				https://sciendo.com/journal/RSC		2463-8226		fulltext		Sciendo	serial								F
Research on Education and Media		2037-0849	2015-04-16	7	1				https://sciendo.com/journal/REM		2037-0849		fulltext		Sciendo	serial								F
Research Papers Faculty of Materials Science and Technology Slovak University of Technology		1338-0532	2011-03-03	18	28				https://sciendo.com/journal/RPUT		1338-0532		fulltext		Sciendo	serial								F
Review of Artistic Education		2501-238X	2016-04-16	11	1				https://sciendo.com/journal/RAE		2501-238X		fulltext		Sciendo	serial								F
Review of Economic Perspectives		1804-1663	2010-02-19	9	2				https://sciendo.com/journal/REVECP		1804-1663		fulltext		Sciendo	serial								F
Review of Ecumenical Studies Sibiu		2359-8107	2013-03-15	13	1				https://sciendo.com/journal/RESS		2359-8107		fulltext		Sciendo	serial								F
Review of Nationalities		2543-9391	2016-12-15	6	1				https://sciendo.com/journal/PN		2543-9391		fulltext		Sciendo	serial								F
Reviews in Analytical Chemistry	0793-0135	2191-0189	1980-04-20	4	April				https://www.degruyter.com/openurl?genre=journal&issn=2191-0189		2191-0189		fulltext		De Gruyter	serial								F
REVIEWS ON ADVANCED MATERIALS SCIENCE		1605-8127	2019-01-30	57	1				https://www.degruyter.com/openurl?genre=journal&issn=1605-8127		1605-8127		fulltext		De Gruyter Open Access	serial								F
Revista Romana de Medicina de Laborator		2284-5623	2013-03-15	21	1				https://sciendo.com/journal/RRLM		2284-5623		fulltext		Sciendo	serial								F
Rheumatology and Immunology Research		2719-4523	2020-09-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2719-4523		2719-4523		fulltext		De Gruyter Open Access	serial								F
Rhodes Cook Letter	1552-8189	1558-4291	2000-01-01	1	1	2012-12-01	13	6	https://www.degruyter.com/openurl?genre=journal&issn=1558-4291		1558-4291		fulltext		De Gruyter	serial								F
Romanian Journal of Anaesthesia and Intensive Care		2502-0307	2018-05-30	24	1				https://sciendo.com/journal/RJAIC		2502-0307		fulltext		Sciendo	serial								F
Romanian Journal of Cardiology		2734-6382	2022-03-20	1	1				https://sciendo.com/journal/RJC		2734-6382		fulltext		Sciendo	serial								F
Romanian Journal of English Studies		2286-0428	2012-12-15	9	1				https://sciendo.com/journal/RJES		2286-0428		fulltext		Sciendo	serial								F
Romanian Journal of Internal Medicine		2501-062X	2015-03-30	53	1				https://sciendo.com/journal/RJIM		2501-062X		fulltext		Sciendo	serial								F
Romanian Journal of Occupational Medicine		2601-0828	2018-12-30	69	1				https://sciendo.com/journal/RJOM		2601-0828		fulltext		Sciendo	serial								F
Romanian Journal of Orthopaedic Surgery and Traumatology		2544-8978	2018-05-30	1	1				https://sciendo.com/journal/ROJOST		2544-8978		fulltext		Sciendo	serial								F
Romanian Journal of Psychoanalysis		2457-6972	2018-08-30	11	1				https://sciendo.com/journal/RJP		2457-6972		fulltext		Sciendo	serial								F
Romanian Journal of Rhinology		2393-3356	2015-03-30	5	1				https://sciendo.com/journal/RJR		2393-3356		fulltext		Sciendo	serial								F
Romanian Journal of Transport Infrastructure		2286-2218	2012-09-08	1	1				https://sciendo.com/journal/RJTI		2286-2218		fulltext		Sciendo	serial								F
Rural Sustainability Research		2256-0939	2012-06-20	27	1				https://sciendo.com/journal/PLUA		2256-0939		fulltext		Sciendo	serial								F
SAECULUM		2601-1182	2019-07-30	50	1				https://sciendo.com/journal/SAEC		2601-1182		fulltext		Sciendo	serial								F
Sanitarno inženirstvo International Journal of Sanitary Engineering Research		1855-0452	2019-12-20	13	1				https://sciendo.com/journal/IJSER		1855-0452		fulltext		Sciendo	serial								F
Scandinavian Journal of Forensic Science		2353-0707	2012-06-20	18	1				https://sciendo.com/journal/SJFS		2353-0707		fulltext		Sciendo	serial								F
Science and Engineering of Composite Materials 	0792-1233	2191-0359	1988-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2191-0359		2191-0359		fulltext		De Gruyter	serial								F
Scientia Agriculturae Bohemica		1805-9430	2012-05-01	2013	1				https://sciendo.com/journal/SAB		1805-9430		fulltext		Sciendo	serial								F
Scientific Bulletin		2451-3148	2015-04-16	20	1				https://sciendo.com/journal/BSAFT		2451-3148		fulltext		Sciendo	serial								F
SEEU Review		1857-8462	2011-06-20	8	1				https://sciendo.com/journal/SEEUR		1857-8462		fulltext		Sciendo	serial								F
Selected Scientific Papers - Journal of Civil Engineering		1338-7278	2012-06-15	7	1				https://sciendo.com/journal/SSPJCE		1338-7278		fulltext		Sciendo	serial								F
Seminars in Cardiovascular Medicine		1822-7767	2012-12-01	18	1				https://sciendo.com/journal/SEMCARD		1822-7767		fulltext		Sciendo	serial								F
Serbian Journal of Dermatology and Venereology		2406-0631	2009-03-15	1	1				https://sciendo.com/journal/SJDV		2406-0631		fulltext		Sciendo	serial								F
Serbian Journal of Experimental and Clinical Research 		2335-075X	2014-04-15	15	1				https://sciendo.com/journal/SJECR		2335-075X		fulltext		Sciendo	serial								F
Silvae Genetica		2509-8934	2016-02-22	65	1				https://sciendo.com/journal/SG		2509-8934		fulltext		Sciendo	serial								F
SIRIUS – Zeitschrift für Strategische Analysen	2510-263X	2510-2648	2017-03-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2510-2648		2510-2648		fulltext		De Gruyter	serial								F
Slovak Journal of Civil Engineering		1338-3973	2011-05-23	19	1				https://sciendo.com/journal/SJCE		1338-3973		fulltext		Sciendo	serial								F
Slovenian Journal of Public Health		1854-2476	2010-07-29	49	1				https://sciendo.com/journal/SJPH		1854-2476		fulltext		Sciendo	serial								F
Slovenský národopis / Slovak Ethnology		1339-9357	2019-03-30	67	1				https://sciendo.com/journal/SE		1339-9357		fulltext		Sciendo	serial								F
Social Change Review		2068-8016	2012-06-20	10	1				https://sciendo.com/journal/SCR		2068-8016		fulltext		Sciendo	serial								F
Social Communication		2450-7563	2015-04-16	11	1				https://sciendo.com/journal/SC		2450-7563		fulltext		Sciendo	serial								F
Sommerfeltia		2084-0098	2011-10-04	31	31				https://sciendo.com/journal/SOM		2084-0098		fulltext		Sciendo	serial								F
South East European Journal of Economics and Business		2233-1999	2008-03-04	2	1				https://sciendo.com/journal/JEB		2233-1999		fulltext		Sciendo	serial								F
Special Matrices		2300-7451	2013-12-12	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2300-7451		2300-7451		fulltext		De Gruyter Open Access	serial								F
Strojnícky časopis - Journal of Mechanical Engineering		2450-5471	2016-04-16	67	1				https://sciendo.com/journal/SCJME		2450-5471		fulltext		Sciendo	serial								F
Structure and Environment		2657-6902	2020-06-20	12	1				https://sciendo.com/journal/SAE		2657-6902		fulltext		Sciendo	serial								F
Studia Anglica Posnaniensia 		2082-5102	2009-12-10	45	1				https://sciendo.com/journal/STAP		2082-5102		fulltext		Sciendo	serial								F
Studia Celtica Posnaniensia		2657-3008	2016-12-15	1	1				https://sciendo.com/journal/SCP		2657-3008		fulltext		Sciendo	serial								F
Studia Commercialia Bratislavensia		1339-3081	2010-10-29	3	10				https://sciendo.com/journal/STCB		1339-3081		fulltext		Sciendo	serial								F
Studia Geotechnica et Mechanica		2083-831X	2012-04-15	34	1				https://sciendo.com/journal/SGEM		2083-831X		fulltext		Sciendo	serial								F
Studia Historiae Oeconomicae		0081-6485	2013-12-15	31	1				https://sciendo.com/journal/SHO		0081-6485		fulltext		Sciendo	serial								F
Studia Humana		2299-0518	2014-03-30	3	1				https://sciendo.com/journal/SH		2299-0518		fulltext		Sciendo	serial								F
Studia Universitatis Babes-Bolyai Oeconomica		2065-9644	2016-03-06	61	1				https://sciendo.com/journal/SUBBOEC		2065-9644		fulltext		Sciendo	serial								F
Studia Universitatis Babes-Bolyai Sociologia		2066-0464	2015-04-16	60	1				https://sciendo.com/journal/SUBBS		2066-0464		fulltext		Sciendo	serial								F
Studia Universitatis „Vasile Goldis” Arad – Economics Series		2285-3065	2015-03-30	25	1				https://sciendo.com/journal/SUES		2285-3065		fulltext		Sciendo	serial								F
